# Lauricella6 Phase 6 hybrid packet profile; timing requires GM6_PACKET_PROFILE=1
SUMMARY lane case u candidates built accepted rejected quality_rejected build_failed max_depth endpoint_root_ms algebraic_geometry_ms log_derivative_ms pfaffian_recurrence_ms quality_tail_ms accepted_ms rejected_ms
ARC lane case u arc_index cell_index cell_lo cell_hi radial_center theta_lo theta_hi event_gap_ratio nearest_event_kind xi_min_divisor chart2 constructions built accepted rejected quality_rejected build_failed max_depth accepted_node_sum accepted_node_min accepted_node_max node_failed first_failed_R first_failed_packet_center first_failed_packet_lo first_failed_packet_hi first_failed_block_lo first_failed_block_hi first_failed_phase_error first_failed_packet_tail construction_ms fold_constructions fold_accepted fold_rejected fold_construction_ms fold_taylor_tail fold_moment_tail fold_pair_residual fold_v_center fold_v_side fold_v_ratio fold_event_radius fold_failure_reason
SUMMARY jac_warm rand017 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ARC jac_warm rand017 0.5 0 3 0.89206125601332475 0.92764515329472286 0.90985320465402375 5.0179206964345973 5.4334810429604596 0.49999999999999845 1 inf 0 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.40247699999999997 2.4078651738679982e-13 5.2665291801988586e-14 1.2217275481396586e-16 0.019705020396192947 6.5373270490631089e-09 3.317594662488213e-07 0.89206125601332475 0
ARC jac_warm rand017 0.5 1 7 1.0779983545355876 1.1209991937903081 1.0994987741629478 1.8767463533044015 2.2914700350591328 0.5 1 inf 1 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.392733 4.4474352823491081e-13 2.3702130266554593e-13 6.2702204922221419e-17 0.01962459173018152 9.9174990227784686e-09 5.0536078197876149e-07 1.0779983545355876 0
SUMMARY value_cold rand018 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
SUMMARY value_warm rand018 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
SUMMARY value_cold rand018 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ARC value_cold rand018 0.5 0 1 0.7808261913680411 0.78531380407016582 0.78306999771910346 4.2140718568019953 4.2379727497162367 0.5 1 inf 1 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.238957 0 0 8.1061236243407062e-17 6.6325841425914173e-05 2.6308333978252451e-11 3.9665284921622602e-07 0.7808261913680411 0
ARC value_cold rand018 0.5 1 8 1.2733763033413863 1.2806947306041332 1.2770355169727599 1.072479405798465 1.096379912270486 0.49999999999998485 1 inf 0 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.20985300000000001 0 0 1.4602137149009229e-15 6.6323697302798194e-05 2.690771199947808e-11 4.0570283463890731e-07 1.2733763033413863 0
SUMMARY value_warm rand018 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ARC value_warm rand018 0.5 0 1 0.7808261913680411 0.78531380407016582 0.78306999771910346 4.2140718568019953 4.2379727497162367 0.5 1 inf 1 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.21628900000000001 0 0 8.1061236243407062e-17 6.6325841425914173e-05 2.6308333978252451e-11 3.9665284921622602e-07 0.7808261913680411 0
ARC value_warm rand018 0.5 1 8 1.2733763033413863 1.2806947306041332 1.2770355169727599 1.072479405798465 1.096379912270486 0.49999999999998485 1 inf 0 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.23945900000000001 0 0 1.4602137149009229e-15 6.6323697302798194e-05 2.690771199947808e-11 4.0570283463890731e-07 1.2733763033413863 0
SUMMARY jac_cold rand018 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ARC jac_cold rand018 0.5 0 1 0.7808261913680411 0.78531380407016582 0.78306999771910346 4.2140718568019953 4.2379727497162367 0.5 1 inf 1 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.41024300000000002 0 0 8.1061236243407062e-17 6.6325841425914173e-05 2.6308333978252451e-11 3.9665284921622602e-07 0.7808261913680411 0
ARC jac_cold rand018 0.5 1 8 1.2733763033413863 1.2806947306041332 1.2770355169727599 1.072479405798465 1.096379912270486 0.49999999999998485 1 inf 0 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.39821099999999998 0 6.617444561196829e-24 1.4602137149009229e-15 6.6323697302798194e-05 2.690771199947808e-11 4.0570283463890731e-07 1.2733763033413863 0
SUMMARY jac_warm rand018 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ARC jac_warm rand018 0.5 0 1 0.7808261913680411 0.78531380407016582 0.78306999771910346 4.2140718568019953 4.2379727497162367 0.5 1 inf 1 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.43522899999999998 0 0 8.1061236243407062e-17 6.6325841425914173e-05 2.6308333978252451e-11 3.9665284921622602e-07 0.7808261913680411 0
ARC jac_warm rand018 0.5 1 8 1.2733763033413863 1.2806947306041332 1.2770355169727599 1.072479405798465 1.096379912270486 0.49999999999998485 1 inf 0 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.39871000000000001 0 6.617444561196829e-24 1.4602137149009229e-15 6.6323697302798194e-05 2.690771199947808e-11 4.0570283463890731e-07 1.2733763033413863 0
SUMMARY value_cold rand019 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
SUMMARY value_warm rand019 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
SUMMARY value_cold rand019 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ARC value_cold rand019 0.5 0 1 0.74707866281481894 0.7699642180991445 0.75852144045698178 1.7678675854984987 1.8798000674571513 0.49999999999999756 1 inf 1 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.21260999999999999 0 4.758211173947773e-18 1.0120048278243873e-16 0.0020064428628326458 7.7315793883116047e-10 3.8533763066626051e-07 0.74707866281481894 0
ARC value_cold rand019 0.5 1 8 1.298717176011134 1.3385013060444504 1.3186092410277923 4.9094805085027176 5.0213678368778627 0.49999999999999722 1 inf 0 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.21007999999999999 0 2.1587208716942978e-17 3.5297944487054129e-16 0.0020048291979484585 8.5777119497929802e-10 4.2785250526930432e-07 1.298717176011134 0
SUMMARY value_warm rand019 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ARC value_warm rand019 0.5 0 1 0.74707866281481894 0.7699642180991445 0.75852144045698178 1.7678675854984987 1.8798000674571513 0.49999999999999756 1 inf 1 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.21409900000000001 0 4.758211173947773e-18 1.0120048278243873e-16 0.0020064428628326458 7.7315793883116047e-10 3.8533763066626051e-07 0.74707866281481894 0
ARC value_warm rand019 0.5 1 8 1.298717176011134 1.3385013060444504 1.3186092410277923 4.9094805085027176 5.0213678368778627 0.49999999999999722 1 inf 0 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.20949000000000001 0 2.1587208716942978e-17 3.5297944487054129e-16 0.0020048291979484585 8.5777119497929802e-10 4.2785250526930432e-07 1.298717176011134 0
SUMMARY jac_cold rand019 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ARC jac_cold rand019 0.5 0 1 0.74707866281481894 0.7699642180991445 0.75852144045698178 1.7678675854984987 1.8798000674571513 0.49999999999999756 1 inf 1 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.45052999999999999 0 1.8242690736048482e-16 1.0120048278243873e-16 0.0020064428628326458 7.7315793883116047e-10 3.8533763066626051e-07 0.74707866281481894 0
ARC jac_cold rand019 0.5 1 8 1.298717176011134 1.3385013060444504 1.3186092410277923 4.9094805085027176 5.0213678368778627 0.49999999999999722 1 inf 0 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.39293899999999998 0 2.1756523813778911e-16 3.5297944487054129e-16 0.0020048291979484585 8.5777119497929802e-10 4.2785250526930432e-07 1.298717176011134 0
SUMMARY jac_warm rand019 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ARC jac_warm rand019 0.5 0 1 0.74707866281481894 0.7699642180991445 0.75852144045698178 1.7678675854984987 1.8798000674571513 0.49999999999999756 1 inf 1 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.39964300000000003 0 1.8242690736048482e-16 1.0120048278243873e-16 0.0020064428628326458 7.7315793883116047e-10 3.8533763066626051e-07 0.74707866281481894 0
ARC jac_warm rand019 0.5 1 8 1.298717176011134 1.3385013060444504 1.3186092410277923 4.9094805085027176 5.0213678368778627 0.49999999999999722 1 inf 0 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.39129000000000003 0 2.1756523813778911e-16 3.5297944487054129e-16 0.0020048291979484585 8.5777119497929802e-10 4.2785250526930432e-07 1.298717176011134 0
SUMMARY value_cold rand020 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
SUMMARY value_warm rand020 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
SUMMARY value_cold rand020 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ARC value_cold rand020 0.5 0 1 0.31941838566177189 0.32514151406180214 0.32227994986178699 0.10973110009934851 0.1285316506349925 0.49999999999999517 1 inf 0 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.23802899999999999 0 1.3007932043665137e-18 4.379176640220863e-18 2.2249038884584825e-05 8.9678541628107154e-12 4.0306703625854438e-07 0.31941838566177189 0
ARC value_cold rand020 0.5 1 6 0.55923730129733462 0.60458782585753412 0.58191256357743437 1.2913362887284556 1.4674185819023413 0.5 1 inf 0 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.210284 0 2.1184820476280156e-17 1.9467462841754534e-16 0.0054929054399341657 2.1778688803978875e-09 3.9648759735867397e-07 0.55923730129733462 0
ARC value_cold rand020 0.5 2 11 1.5848217023878148 1.6965976116520431 1.6407096570199289 4.6405044709853449 4.783273201979731 0.499999999999999 1 inf 1 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.20968500000000001 0 4.2197439869158081e-17 6.9242273931615048e-17 0.0051079649524163832 2.1799079116605661e-09 4.2676641910578005e-07 1.5848217023878148 0
SUMMARY value_warm rand020 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ARC value_warm rand020 0.5 0 1 0.31941838566177189 0.32514151406180214 0.32227994986178699 0.10973110009934851 0.1285316506349925 0.49999999999999517 1 inf 0 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.20962900000000001 0 1.3007932043665137e-18 4.379176640220863e-18 2.2249038884584825e-05 8.9678541628107154e-12 4.0306703625854438e-07 0.31941838566177189 0
ARC value_warm rand020 0.5 1 6 0.55923730129733462 0.60458782585753412 0.58191256357743437 1.2913362887284556 1.4674185819023413 0.5 1 inf 0 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.20952399999999999 0 2.1184820476280156e-17 1.9467462841754534e-16 0.0054929054399341657 2.1778688803978875e-09 3.9648759735867397e-07 0.55923730129733462 0
ARC value_warm rand020 0.5 2 11 1.5848217023878148 1.6965976116520431 1.6407096570199289 4.6405044709853449 4.783273201979731 0.499999999999999 1 inf 1 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.209563 0 4.2197439869158081e-17 6.9242273931615048e-17 0.0051079649524163832 2.1799079116605661e-09 4.2676641910578005e-07 1.5848217023878148 0
SUMMARY jac_cold rand020 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ARC jac_cold rand020 0.5 0 1 0.31941838566177189 0.32514151406180214 0.32227994986178699 0.10973110009934851 0.1285316506349925 0.49999999999999517 1 inf 0 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.45358500000000002 0 1.295563773508426e-17 4.379176640220863e-18 2.2249038884584825e-05 8.9678541628107154e-12 4.0306703625854438e-07 0.31941838566177189 0
ARC jac_cold rand020 0.5 1 6 0.55923730129733462 0.60458782585753412 0.58191256357743437 1.2913362887284556 1.4674185819023413 0.5 1 inf 0 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.41003899999999999 7.5999671571938486e-17 1.6280696162336867e-15 1.9467462841754534e-16 0.0054929054399341657 2.1778688803978875e-09 3.9648759735867397e-07 0.55923730129733462 0
ARC jac_cold rand020 0.5 2 11 1.5848217023878148 1.6965976116520431 1.6407096570199289 4.6405044709853449 4.783273201979731 0.499999999999999 1 inf 1 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.39050000000000001 0 1.5419721627683101e-16 6.9242273931615048e-17 0.0051079649524163832 2.1799079116605661e-09 4.2676641910578005e-07 1.5848217023878148 0
SUMMARY jac_warm rand020 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ARC jac_warm rand020 0.5 0 1 0.31941838566177189 0.32514151406180214 0.32227994986178699 0.10973110009934851 0.1285316506349925 0.49999999999999517 1 inf 0 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.398262 0 1.295563773508426e-17 4.379176640220863e-18 2.2249038884584825e-05 8.9678541628107154e-12 4.0306703625854438e-07 0.31941838566177189 0
ARC jac_warm rand020 0.5 1 6 0.55923730129733462 0.60458782585753412 0.58191256357743437 1.2913362887284556 1.4674185819023413 0.5 1 inf 0 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.39184600000000003 7.5999671571938486e-17 1.6280696162336867e-15 1.9467462841754534e-16 0.0054929054399341657 2.1778688803978875e-09 3.9648759735867397e-07 0.55923730129733462 0
ARC jac_warm rand020 0.5 2 11 1.5848217023878148 1.6965976116520431 1.6407096570199289 4.6405044709853449 4.783273201979731 0.499999999999999 1 inf 1 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.39010899999999998 0 1.5419721627683101e-16 6.9242273931615048e-17 0.0051079649524163832 2.1799079116605661e-09 4.2676641910578005e-07 1.5848217023878148 0
SUMMARY value_cold rand021 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
SUMMARY value_warm rand021 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
SUMMARY value_cold rand021 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ARC value_cold rand021 0.5 0 3 0.81438909009817873 0.81534252700171084 0.81486580854994473 3.8109551377754229 3.8167498274711122 0.49999999999994177 1 inf 1 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.23841599999999999 0 0 2.2949123567340218e-17 2.6423046956473562e-06 1.0545878025058552e-12 3.9911665155160487e-07 0.81438909009817873 0
ARC value_cold rand021 0.5 1 8 1.2264783025251706 1.2279141876315207 1.2271962450783458 0.66936231163017723 0.67515699458437339 0.49999999999992267 1 inf 0 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.21681500000000001 0 0 6.9945488083435702e-17 2.6422982227423776e-06 1.0604709633321683e-12 4.0134416100523697e-07 1.2264783025251706 0
SUMMARY value_warm rand021 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ARC value_warm rand021 0.5 0 3 0.81438909009817873 0.81534252700171084 0.81486580854994473 3.8109551377754229 3.8167498274711122 0.49999999999994177 1 inf 1 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.20991199999999999 0 0 2.2949123567340218e-17 2.6423046956473562e-06 1.0545878025058552e-12 3.9911665155160487e-07 0.81438909009817873 0
ARC value_warm rand021 0.5 1 8 1.2264783025251706 1.2279141876315207 1.2271962450783458 0.66936231163017723 0.67515699458437339 0.49999999999992267 1 inf 0 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.233293 0 0 6.9945488083435702e-17 2.6422982227423776e-06 1.0604709633321683e-12 4.0134416100523697e-07 1.2264783025251706 0
SUMMARY jac_cold rand021 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ARC jac_cold rand021 0.5 0 3 0.81438909009817873 0.81534252700171084 0.81486580854994473 3.8109551377754229 3.8167498274711122 0.49999999999994177 1 inf 1 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.40403499999999998 0 0 2.2949123567340218e-17 2.6423046956473562e-06 1.0545878025058552e-12 3.9911665155160487e-07 0.81438909009817873 0
ARC jac_cold rand021 0.5 1 8 1.2264783025251706 1.2279141876315207 1.2271962450783458 0.66936231163017723 0.67515699458437339 0.49999999999992267 1 inf 0 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.39823599999999998 0 0 6.9945488083435702e-17 2.6422982227423776e-06 1.0604709633321683e-12 4.0134416100523697e-07 1.2264783025251706 0
SUMMARY jac_warm rand021 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ARC jac_warm rand021 0.5 0 3 0.81438909009817873 0.81534252700171084 0.81486580854994473 3.8109551377754229 3.8167498274711122 0.49999999999994177 1 inf 1 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.43887999999999999 0 0 2.2949123567340218e-17 2.6423046956473562e-06 1.0545878025058552e-12 3.9911665155160487e-07 0.81438909009817873 0
ARC jac_warm rand021 0.5 1 8 1.2264783025251706 1.2279141876315207 1.2271962450783458 0.66936231163017723 0.67515699458437339 0.49999999999992267 1 inf 0 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.39554899999999998 0 0 6.9945488083435702e-17 2.6422982227423776e-06 1.0604709633321683e-12 4.0134416100523697e-07 1.2264783025251706 0
SUMMARY value_cold rand022 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
SUMMARY value_warm rand022 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
SUMMARY value_cold rand022 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ARC value_cold rand022 0.5 0 4 0.88402236404285128 0.89132044969223034 0.88767140686754087 5.0164302175880717 5.0857576849992618 0.49999999999999239 1 inf 0 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.21496999999999999 0 4.1122247638456261e-18 1.7028811189200624e-16 0.00067730866441971711 2.628789668823787e-10 3.8812284663093707e-07 0.88402236404285128 0
ARC value_cold rand022 0.5 1 9 1.1219309498684142 1.1311931003549569 1.1265620251116855 1.8748399825391029 1.9441625783803951 0.49999999999998801 1 inf 1 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.216386 0 5.1917631483009698e-18 3.0173435813406543e-17 0.00067721344900368815 2.8148172027031994e-10 4.1564697317283636e-07 1.1219309498684142 0
SUMMARY value_warm rand022 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ARC value_warm rand022 0.5 0 4 0.88402236404285128 0.89132044969223034 0.88767140686754087 5.0164302175880717 5.0857576849992618 0.49999999999999239 1 inf 0 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.23352200000000001 0 4.1122247638456261e-18 1.7028811189200624e-16 0.00067730866441971711 2.628789668823787e-10 3.8812284663093707e-07 0.88402236404285128 0
ARC value_warm rand022 0.5 1 9 1.1219309498684142 1.1311931003549569 1.1265620251116855 1.8748399825391029 1.9441625783803951 0.49999999999998801 1 inf 1 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.20949699999999999 0 5.1917631483009698e-18 3.0173435813406543e-17 0.00067721344900368815 2.8148172027031994e-10 4.1564697317283636e-07 1.1219309498684142 0
SUMMARY jac_cold rand022 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ARC jac_cold rand022 0.5 0 4 0.88402236404285128 0.89132044969223034 0.88767140686754087 5.0164302175880717 5.0857576849992618 0.49999999999999239 1 inf 0 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.40818599999999999 0 2.9538689811951951e-16 1.7028811189200624e-16 0.00067730866441971711 2.628789668823787e-10 3.8812284663093707e-07 0.88402236404285128 0
ARC jac_cold rand022 0.5 1 9 1.1219309498684142 1.1311931003549569 1.1265620251116855 1.8748399825391029 1.9441625783803951 0.49999999999998801 1 inf 1 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.44371100000000002 0 3.0159938095505178e-16 3.0173435813406543e-17 0.00067721344900368815 2.8148172027031994e-10 4.1564697317283636e-07 1.1219309498684142 0
SUMMARY jac_warm rand022 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ARC jac_warm rand022 0.5 0 4 0.88402236404285128 0.89132044969223034 0.88767140686754087 5.0164302175880717 5.0857576849992618 0.49999999999999239 1 inf 0 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.39152199999999998 0 2.9538689811951951e-16 1.7028811189200624e-16 0.00067730866441971711 2.628789668823787e-10 3.8812284663093707e-07 0.88402236404285128 0
ARC jac_warm rand022 0.5 1 9 1.1219309498684142 1.1311931003549569 1.1265620251116855 1.8748399825391029 1.9441625783803951 0.49999999999998801 1 inf 1 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.39149299999999998 0 3.0159938095505178e-16 3.0173435813406543e-17 0.00067721344900368815 2.8148172027031994e-10 4.1564697317283636e-07 1.1219309498684142 0
SUMMARY value_cold rand023 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
SUMMARY value_warm rand023 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
SUMMARY value_cold rand023 0.5 86 86 40 46 46 0 12 0.30163300000000004 0.614097 0.46104899999999993 0.50784899999999988 0.08100899999999997 0.90141099999999996 1.0883150000000004
ARC value_cold rand023 0.5 0 1 0.7795013649126189 0.87652093802936448 0.82801115147099169 1.5610794188007282 2.1893555049190394 0.5 1 1.2632884347005046e-07 1 43 43 20 23 23 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 0.98734900000000003 1 0 1 0.22020200000000001 7.7022618464946818e-11 4.0830383274578608e-11 4.0007192593873556e-16 0.06102804191844298 1.8796385447093754e-08 3.0799587953703285e-07 0.7795013649126189 6
ARC value_cold rand023 0.5 1 6 1.1408673446880688 1.2828638438864108 1.2118655942872398 4.7054509186958819 5.3281688038204607 0.5 1 1.9275541003665817e-07 0 43 43 20 23 23 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 1.0023770000000001 1 0 1 0.236707 1.6096871236002632e-10 2.9218711904051675e-10 1.0868765609127741e-13 0.059906087442490485 3.5011045479594217e-08 5.8443218334371488e-07 1.1408673446880688 6
SUMMARY value_warm rand023 0.5 86 86 40 46 46 0 12 0.29870599999999997 0.61157600000000012 0.46623400000000004 0.52877099999999999 0.077760999999999955 0.91900999999999988 1.0879479999999999
ARC value_warm rand023 0.5 0 1 0.7795013649126189 0.87652093802936448 0.82801115147099169 1.5610794188007282 2.1893555049190394 0.5 1 1.2632884347005046e-07 1 43 43 20 23 23 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 0.97290500000000024 1 0 1 0.216056 7.7022618464946818e-11 4.0830383274578608e-11 4.0007192593873556e-16 0.06102804191844298 1.8796385447093754e-08 3.0799587953703285e-07 0.7795013649126189 6
ARC value_warm rand023 0.5 1 6 1.1408673446880688 1.2828638438864108 1.2118655942872398 4.7054509186958819 5.3281688038204607 0.5 1 1.9275541003665817e-07 0 43 43 20 23 23 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 1.0340529999999999 1 0 1 0.213643 1.6096871236002632e-10 2.9218711904051675e-10 1.0868765609127741e-13 0.059906087442490485 3.5011045479594217e-08 5.8443218334371488e-07 1.1408673446880688 6
SUMMARY jac_cold rand023 0.5 86 86 40 46 46 0 12 0.29335599999999995 0.61806299999999992 0.45994699999999999 0.51953500000000019 0.077533999999999992 0.90324699999999991 1.0889260000000001
ARC jac_cold rand023 0.5 0 1 0.7795013649126189 0.87652093802936448 0.82801115147099169 1.5610794188007282 2.1893555049190394 0.5 1 1.2632884347005046e-07 1 43 43 20 23 23 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 0.96592299999999987 1 0 1 0.41065299999999999 7.243440851808465e-10 2.9703805648630393e-10 4.0007192593873556e-16 0.06102804191844298 1.8796385447093754e-08 3.0799587953703285e-07 0.7795013649126189 6
ARC jac_cold rand023 0.5 1 6 1.1408673446880688 1.2828638438864108 1.2118655942872398 4.7054509186958819 5.3281688038204607 0.5 1 1.9275541003665817e-07 0 43 43 20 23 23 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 1.0262499999999997 1 0 1 0.42378399999999999 2.3879886321688506e-09 2.6507611502365182e-09 1.0868765609127741e-13 0.059906087442490485 3.5011045479594217e-08 5.8443218334371488e-07 1.1408673446880688 6
